EBELN,MATNR,VendorId,VendorName,Qty_Ordered,UOM,Unit_Price_EUR,Total_Value_EUR,Currency,PO_Date,Delivery_Required_Date,Plant,PurchaseGroup,Status,Anomaly
454500910,MAT-MRO-005,VND-0008,Pratt & Whitney,2,MRO,188710.32,377420.64,EUR,2022-03-31,2022-07-02,Merignac,PG-MRO,Open,
454500911,MAT-FAL8-001,VND-0015,Honeywell Aerospace India,2,Airframe,9929622.28,19859244.56,EUR,2019-05-07,2020-01-18,Hyderabad,PG-AIRFRAME,Open,
454500912,MAT-RAFx-004,VND-0011,Dynamatic Technologies,1,Engine,5552147.09,5552147.09,EUR,2020-08-26,2021-04-08,Hyderabad,PG-AVIONICS,Partially Delivered,
454500913,MAT-MRO-005,VND-0013,Collins Aerospace,10,MRO,170513.95,1705139.5,EUR,2021-02-25,2021-11-19,Bangalore,PG-AIRFRAME,Fully Delivered,
454500914,MAT-FAL8-001,VND-0011,Dynamatic Technologies,1,Airframe,9430196.68,9430196.68,EUR,2020-11-03,2021-09-29,Bangalore,PG-AIRFRAME,Open,
454500915,MAT-MRO-004,VND-0013,Collins Aerospace,13,MRO,97952.33,1273380.29,EUR,2019-09-16,2020-09-06,Hyderabad,PG-SAFETY,Fully Delivered,
454500916,MAT-FAL8-005,VND-0003,Tata Advanced Systems Ltd,4,Interior,3956516.06,15826064.24,EUR,2019-04-01,2019-05-31,Bangalore,PG-ENGINE,Open,
454500917,MAT-RAFx-010,VND-0010,Elbit Systems India,9,Avionics,647329.17,5825962.53,EUR,2019-10-29,2020-07-25,Nagpur,PG-AIRFRAME,Partially Delivered,
454500918,MAT-MRO-002,VND-0010,Elbit Systems India,43,MRO,46.28,1990.04,EUR,2019-04-28,2019-09-26,Merignac,PG-MRO,Fully Delivered,
454500919,MAT-FAL8-002,VND-0004,Dassault Reliance Aerospace,4,Airframe,327196.41,1308785.64,EUR,2020-02-17,2020-04-22,Hyderabad,PG-SAFETY,Partially Delivered,
454500920,MAT-FAL8-001,VND-0014,GE Aviation,10,Airframe,9600467.3,96004673.0,EUR,2020-11-18,2021-10-29,Merignac,PG-MRO,Partially Delivered,
454500921,MAT-RAFx-002,VND-0008,Pratt & Whitney,4,Airframe,1920946.63,7683786.52,EUR,2022-08-01,2022-12-23,Bordeaux,PG-AVIONICS,Fully Delivered,
454500922,MAT-MRO-001,VND-0012,Bharat Electronics Ltd,50,MRO,80431.06,4021553.0,EUR,2020-11-09,2021-06-19,Merignac,PG-ENGINE,Partially Delivered,
454500923,MAT-RAFx-001,VND-0002,Thales Group,6,Airframe,3884171.82,23305030.92,EUR,2019-08-24,2019-12-04,Bangalore,PG-ENGINE,Partially Delivered,
454500924,MAT-RAFx-002,VND-0001,Safran Aircraft Engines,4,Airframe,1712973.6,6851894.4,EUR,2019-12-23,2020-05-13,Nagpur,PG-SAFETY,Cancelled,
454500925,MAT-RAFx-008,VND-0003,Tata Advanced Systems Ltd,4,Fuel System,565101.17,2260404.68,EUR,2023-09-23,2024-03-05,Hyderabad,PG-AIRFRAME,Cancelled,PRICE_DEVIATION_HIGH
454500926,MAT-FAL8-001,VND-0015,Honeywell Aerospace India,4,Airframe,9203710.01,36814840.04,EUR,2020-05-06,2020-12-11,Bangalore,PG-SAFETY,Fully Delivered,
454500927,MAT-FAL8-004,VND-0015,Honeywell Aerospace India,2,Avionics,1784021.97,3568043.94,EUR,2023-12-13,2024-03-18,Hyderabad,PG-ENGINE,Fully Delivered,
454500928,MAT-FAL8-001,VND-0010,Elbit Systems India,7,Airframe,10225011.94,71575083.58,EUR,2020-05-15,2020-07-07,Bangalore,PG-ENGINE,Fully Delivered,
454500929,MAT-RAFx-005,VND-0006,Reliance Defence Ltd,4,Avionics,3806937.89,15227751.56,EUR,2023-06-18,2023-12-08,Bangalore,PG-MRO,Cancelled,
454500930,MAT-RAFx-007,VND-0012,Bharat Electronics Ltd,2,Structure,219564.75,439129.5,EUR,2023-06-08,2024-05-17,Bangalore,PG-ENGINE,Open,
454500931,MAT-MRO-001,VND-0009,MBDA,30,MRO,71147.98,2134439.4,EUR,2022-12-30,2023-08-08,Hyderabad,PG-MRO,Fully Delivered,
454500932,MAT-RAFx-009,VND-0010,Elbit Systems India,7,Safety,797235.58,5580649.06,EUR,2023-06-08,2024-05-01,Bordeaux,PG-MRO,Fully Delivered,
454500933,MAT-RAFx-008,VND-0007,Martin Baker Aircraft,4,Fuel System,368204.74,1472818.96,EUR,2023-12-26,2024-08-05,Nagpur,PG-ENGINE,Fully Delivered,
454500934,MAT-MRO-003,VND-0002,Thales Group,9,MRO,8530.13,76771.17,EUR,2020-08-27,2021-05-11,Merignac,PG-MRO,Fully Delivered,
454500935,MAT-MRO-002,VND-0010,Elbit Systems India,22,MRO,44.47,978.34,EUR,2021-08-15,2022-04-23,Nagpur,PG-ENGINE,Partially Delivered,
454500936,MAT-FAL8-003,VND-0001,Safran Aircraft Engines,3,Engine,2773876.45,8321629.35,EUR,2020-06-27,2021-06-22,Nagpur,PG-SAFETY,Open,
454500937,MAT-MRO-002,VND-0009,MBDA,42,MRO,41.96,1762.32,EUR,2020-07-20,2020-12-13,Merignac,PG-SAFETY,Open,
454500938,MAT-RAFx-007,VND-0006,Reliance Defence Ltd,4,Structure,215883.61,863534.44,EUR,2020-05-27,2020-11-27,Nagpur,PG-AVIONICS,Fully Delivered,
454500939,MAT-MRO-005,VND-0003,Tata Advanced Systems Ltd,9,MRO,197206.52,1774858.68,EUR,2019-01-18,2019-07-20,Hyderabad,PG-MRO,Partially Delivered,
454500940,MAT-MRO-004,VND-0013,Collins Aerospace,42,MRO,84815.03,3562231.26,EUR,2022-09-01,2023-06-20,Hyderabad,PG-AVIONICS,Blocked,
454500941,MAT-RAFx-008,VND-0012,Bharat Electronics Ltd,4,Fuel System,378445.85,1513783.4,EUR,2021-11-22,2022-10-18,Hyderabad,PG-ENGINE,Fully Delivered,
454500942,MAT-RAFx-003,VND-0006,Reliance Defence Ltd,4,Landing Gear,939176.53,3756706.12,EUR,2024-04-13,2024-12-12,Bangalore,PG-AIRFRAME,Partially Delivered,
454500943,MAT-FAL8-002,VND-0003,Tata Advanced Systems Ltd,10,Airframe,339136.01,3391360.1,EUR,2020-09-17,2020-10-21,Nagpur,PG-ENGINE,Fully Delivered,
454500944,MAT-RAFx-008,VND-0007,Martin Baker Aircraft,7,Fuel System,391294.38,2739060.66,EUR,2021-04-06,2022-02-05,Bangalore,PG-AIRFRAME,Partially Delivered,
454500945,MAT-RAFx-005,VND-0003,Tata Advanced Systems Ltd,6,Avionics,4144733.22,24868399.32,EUR,2023-06-25,2024-05-28,Hyderabad,PG-MRO,Cancelled,
454500946,MAT-RAFx-007,VND-0007,Martin Baker Aircraft,2,Structure,211158.88,422317.76,EUR,2020-01-21,2020-10-20,Hyderabad,PG-ENGINE,Open,
454500947,MAT-RAFx-003,VND-0003,Tata Advanced Systems Ltd,2,Landing Gear,976582.6,1953165.2,EUR,2019-12-30,2020-02-14,Merignac,PG-AVIONICS,Fully Delivered,
454500948,MAT-RAFx-007,VND-0002,Thales Group,7,Structure,202736.27,1419153.89,EUR,2020-04-22,2020-10-18,Merignac,PG-ENGINE,Fully Delivered,
454500949,MAT-MRO-002,VND-0001,Safran Aircraft Engines,11,MRO,43.75,481.25,EUR,2024-02-07,2024-10-04,Bordeaux,PG-SAFETY,Partially Delivered,
454500950,MAT-FAL8-004,VND-0008,Pratt & Whitney,2,Avionics,1866253.84,3732507.68,EUR,2024-01-25,2024-06-08,Hyderabad,PG-MRO,Open,
454500951,MAT-RAFx-006,VND-0010,Elbit Systems India,10,Avionics,3959979.32,39599793.2,EUR,2022-04-18,2022-08-29,Nagpur,PG-AVIONICS,Fully Delivered,
454500952,MAT-RAFx-001,VND-0003,Tata Advanced Systems Ltd,8,Airframe,3906987.87,31255902.96,EUR,2021-03-28,2022-03-02,Bangalore,PG-MRO,Fully Delivered,
454500953,MAT-FAL8-005,VND-0008,Pratt & Whitney,10,Interior,3890264.98,38902649.8,EUR,2019-07-06,2019-12-30,Nagpur,PG-ENGINE,Fully Delivered,
454500954,MAT-FAL8-003,VND-0010,Elbit Systems India,3,Engine,2761943.64,8285830.92,EUR,2020-01-03,2020-12-14,Bordeaux,PG-SAFETY,Fully Delivered,
454500955,MAT-RAFx-004,VND-0007,Martin Baker Aircraft,1,Engine,5270931.83,5270931.83,EUR,2023-11-18,2024-03-07,Nagpur,PG-AIRFRAME,Partially Delivered,
454500956,MAT-RAFx-007,VND-0015,Honeywell Aerospace India,8,Structure,207018.95,1656151.6,EUR,2023-04-10,2024-02-17,Merignac,PG-SAFETY,Open,
454500957,MAT-FAL8-001,VND-0007,Martin Baker Aircraft,8,Airframe,13999231.52,111993852.16,EUR,2020-02-29,2020-12-14,Hyderabad,PG-MRO,Open,PRICE_DEVIATION_HIGH
454500958,MAT-FAL8-001,VND-0012,Bharat Electronics Ltd,7,Airframe,10040775.18,70285426.26,EUR,2021-03-23,2021-05-11,Bordeaux,PG-ENGINE,Open,
454500959,MAT-FAL8-005,VND-0008,Pratt & Whitney,8,Interior,3909855.38,31278843.04,EUR,2022-01-28,2022-07-01,Hyderabad,PG-ENGINE,Fully Delivered,
454500960,MAT-RAFx-006,VND-0003,Tata Advanced Systems Ltd,1,Avionics,3763337.23,3763337.23,EUR,2019-12-29,2020-06-26,Bordeaux,PG-AIRFRAME,Open,
454500961,MAT-RAFx-001,VND-0011,Dynamatic Technologies,5,Airframe,6242314.87,31211574.35,EUR,2021-01-03,2021-05-04,Bordeaux,PG-MRO,Partially Delivered,PRICE_DEVIATION_HIGH
454500962,MAT-RAFx-002,VND-0014,GE Aviation,9,Airframe,1840611.51,16565503.59,EUR,2023-01-07,2023-03-30,Merignac,PG-SAFETY,Partially Delivered,
454500963,MAT-RAFx-001,VND-0001,Safran Aircraft Engines,7,Airframe,4379500.77,30656505.39,EUR,2024-03-17,2024-08-21,Merignac,PG-AIRFRAME,Partially Delivered,
454500964,MAT-FAL8-004,VND-0001,Safran Aircraft Engines,1,Avionics,1850483.46,1850483.46,EUR,2020-01-29,2020-03-31,Bordeaux,PG-AVIONICS,Partially Delivered,
454500965,MAT-RAFx-002,VND-0007,Martin Baker Aircraft,9,Airframe,1687012.94,15183116.46,EUR,2020-10-31,2021-05-14,Bordeaux,PG-SAFETY,Fully Delivered,
454500966,MAT-FAL8-003,VND-0007,Martin Baker Aircraft,2,Engine,4140912.9,8281825.8,EUR,2019-08-05,2020-03-04,Merignac,PG-MRO,Partially Delivered,PRICE_DEVIATION_HIGH
454500967,MAT-RAFx-007,VND-0008,Pratt & Whitney,4,Structure,195418.15,781672.6,EUR,2023-07-28,2024-01-16,Merignac,PG-AVIONICS,Fully Delivered,
454500968,MAT-FAL8-004,VND-0005,Hindustan Aeronautics Ltd,10,Avionics,1899871.11,18998711.1,EUR,2019-07-28,2020-05-27,Bangalore,PG-AVIONICS,Fully Delivered,
454500969,MAT-RAFx-009,VND-0002,Thales Group,10,Safety,758079.42,7580794.2,EUR,2022-07-16,2023-03-01,Bordeaux,PG-ENGINE,Fully Delivered,
454500970,MAT-RAFx-006,VND-0011,Dynamatic Technologies,6,Avionics,5806173.72,34837042.32,EUR,2022-09-26,2023-06-29,Hyderabad,PG-MRO,Open,PRICE_DEVIATION_HIGH
454500971,MAT-MRO-002,VND-0011,Dynamatic Technologies,48,MRO,43.07,2067.36,EUR,2022-04-18,2022-05-24,Merignac,PG-ENGINE,Partially Delivered,
454500972,MAT-RAFx-008,VND-0012,Bharat Electronics Ltd,7,Fuel System,395640.54,2769483.78,EUR,2022-06-23,2022-09-01,Nagpur,PG-AVIONICS,Open,
454500973,MAT-RAFx-005,VND-0007,Martin Baker Aircraft,4,Avionics,4193177.52,16772710.08,EUR,2020-05-02,2021-04-03,Nagpur,PG-AVIONICS,Blocked,
454500974,MAT-RAFx-009,VND-0006,Reliance Defence Ltd,1,Safety,782604.93,782604.93,EUR,2021-04-29,2022-04-25,Bordeaux,PG-ENGINE,Fully Delivered,
454500975,MAT-FAL8-001,VND-0004,Dassault Reliance Aerospace,4,Airframe,9559753.86,38239015.44,EUR,2024-01-31,2024-07-06,Bordeaux,PG-SAFETY,Fully Delivered,
454500976,MAT-FAL8-003,VND-0009,MBDA,6,Engine,2658228.37,15949370.22,EUR,2022-07-13,2022-08-15,Bordeaux,PG-AIRFRAME,Open,
454500977,MAT-RAFx-005,VND-0004,Dassault Reliance Aerospace,3,Avionics,3832194.16,11496582.48,EUR,2022-04-28,2023-03-05,Bordeaux,PG-SAFETY,Fully Delivered,
454500978,MAT-RAFx-003,VND-0007,Martin Baker Aircraft,8,Landing Gear,921342.37,7370738.96,EUR,2023-01-17,2023-05-28,Bordeaux,PG-ENGINE,Partially Delivered,
454500979,MAT-RAFx-010,VND-0010,Elbit Systems India,8,Avionics,666398.4,5331187.2,EUR,2020-02-17,2020-08-04,Nagpur,PG-MRO,Cancelled,
454500980,MAT-FAL8-003,VND-0003,Tata Advanced Systems Ltd,8,Engine,2773736.48,22189891.84,EUR,2021-10-31,2022-10-08,Hyderabad,PG-AIRFRAME,Fully Delivered,
454500981,MAT-FAL8-003,VND-0007,Martin Baker Aircraft,2,Engine,2915968.53,5831937.06,EUR,2024-03-02,2024-09-01,Bordeaux,PG-ENGINE,Fully Delivered,
454500982,MAT-FAL8-003,VND-0008,Pratt & Whitney,5,Engine,2779214.19,13896070.95,EUR,2021-02-07,2021-12-21,Bordeaux,PG-MRO,Fully Delivered,
454500983,MAT-RAFx-007,VND-0003,Tata Advanced Systems Ltd,4,Structure,193340.47,773361.88,EUR,2023-10-31,2024-08-12,Hyderabad,PG-MRO,Fully Delivered,
454500984,MAT-FAL8-003,VND-0012,Bharat Electronics Ltd,6,Engine,2748048.77,16488292.62,EUR,2020-09-22,2021-09-15,Merignac,PG-AIRFRAME,Blocked,
454500985,MAT-FAL8-003,VND-0015,Honeywell Aerospace India,10,Engine,2648738.35,26487383.5,EUR,2023-04-12,2023-12-21,Nagpur,PG-SAFETY,Blocked,
454500986,MAT-MRO-001,VND-0011,Dynamatic Technologies,45,MRO,73418.17,3303817.65,EUR,2019-04-29,2020-04-26,Bordeaux,PG-AVIONICS,Partially Delivered,
454500987,MAT-MRO-001,VND-0001,Safran Aircraft Engines,24,MRO,76571.43,1837714.32,EUR,2022-10-17,2022-11-30,Nagpur,PG-SAFETY,Fully Delivered,
454500988,MAT-FAL8-005,VND-0011,Dynamatic Technologies,3,Interior,4034881.56,12104644.68,EUR,2022-05-18,2023-04-09,Merignac,PG-AIRFRAME,Blocked,
454500989,MAT-RAFx-003,VND-0011,Dynamatic Technologies,7,Landing Gear,934445.37,6541117.59,EUR,2022-04-15,2022-06-25,Hyderabad,PG-AVIONICS,Fully Delivered,
454500990,MAT-FAL8-004,VND-0005,Hindustan Aeronautics Ltd,5,Avionics,1900196.63,9500983.15,EUR,2021-12-27,2022-08-09,Merignac,PG-AIRFRAME,Fully Delivered,
454500991,MAT-MRO-004,VND-0013,Collins Aerospace,23,MRO,96625.44,2222385.12,EUR,2020-07-04,2020-11-18,Nagpur,PG-AIRFRAME,Blocked,
454500992,MAT-RAFx-006,VND-0014,GE Aviation,8,Avionics,3404934.52,27239476.16,EUR,2019-05-24,2020-01-22,Hyderabad,PG-AVIONICS,Fully Delivered,
454500993,MAT-RAFx-006,VND-0006,Reliance Defence Ltd,3,Avionics,3820795.94,11462387.82,EUR,2020-02-10,2020-11-15,Hyderabad,PG-SAFETY,Open,
454500994,MAT-RAFx-007,VND-0003,Tata Advanced Systems Ltd,4,Structure,195181.8,780727.2,EUR,2020-01-10,2020-05-17,Hyderabad,PG-MRO,Partially Delivered,
454500995,MAT-MRO-005,VND-0002,Thales Group,3,MRO,172562.37,517687.11,EUR,2019-06-25,2020-02-03,Merignac,PG-SAFETY,Open,
454500996,MAT-RAFx-008,VND-0008,Pratt & Whitney,8,Fuel System,390506.52,3124052.16,EUR,2019-07-26,2019-08-29,Merignac,PG-SAFETY,Open,
454500997,MAT-RAFx-002,VND-0002,Thales Group,4,Airframe,1806432.35,7225729.4,EUR,2019-01-15,2019-08-25,Nagpur,PG-MRO,Fully Delivered,
454500998,MAT-MRO-001,VND-0013,Collins Aerospace,22,MRO,76252.46,1677554.12,EUR,2020-11-20,2021-06-27,Nagpur,PG-AVIONICS,Fully Delivered,
454500999,MAT-FAL8-002,VND-0011,Dynamatic Technologies,7,Airframe,313775.91,2196431.37,EUR,2019-04-28,2019-11-26,Merignac,PG-MRO,Cancelled,
454501000,MAT-FAL8-003,VND-0012,Bharat Electronics Ltd,3,Engine,2587504.83,7762514.49,EUR,2019-09-09,2020-07-06,Bordeaux,PG-ENGINE,Partially Delivered,
454501001,MAT-FAL8-005,VND-0010,Elbit Systems India,8,Interior,4210022.21,33680177.68,EUR,2022-09-14,2023-01-18,Nagpur,PG-AIRFRAME,Open,
454501002,MAT-FAL8-002,VND-0014,GE Aviation,1,Airframe,344043.4,344043.4,EUR,2023-02-15,2023-08-30,Hyderabad,PG-MRO,Fully Delivered,
454501003,MAT-MRO-005,VND-0013,Collins Aerospace,2,MRO,180510.69,361021.38,EUR,2024-04-07,2025-01-05,Merignac,PG-MRO,Blocked,
454501004,MAT-RAFx-010,VND-0010,Elbit Systems India,4,Avionics,641024.64,2564098.56,EUR,2023-11-17,2024-09-08,Bangalore,PG-AIRFRAME,Cancelled,
454501005,MAT-RAFx-005,VND-0008,Pratt & Whitney,2,Avionics,3969684.49,7939368.98,EUR,2022-10-10,2023-08-16,Hyderabad,PG-AIRFRAME,Blocked,
454501006,MAT-MRO-001,VND-0011,Dynamatic Technologies,35,MRO,71890.82,2516178.7,EUR,2020-03-09,2020-07-04,Merignac,PG-AIRFRAME,Fully Delivered,
454501007,MAT-FAL8-004,VND-0012,Bharat Electronics Ltd,1,Avionics,1796711.52,1796711.52,EUR,2024-03-17,2024-09-30,Bordeaux,PG-ENGINE,Cancelled,
454501008,MAT-MRO-001,VND-0015,Honeywell Aerospace India,43,MRO,70477.18,3030518.74,EUR,2019-10-06,2020-08-04,Nagpur,PG-AVIONICS,Fully Delivered,
454501009,MAT-MRO-004,VND-0013,Collins Aerospace,39,MRO,85591.9,3338084.1,EUR,2020-12-03,2021-07-14,Hyderabad,PG-SAFETY,Cancelled,
454501010,MAT-FAL8-004,VND-0013,Collins Aerospace,4,Avionics,1815959.45,7263837.8,EUR,2019-08-25,2020-02-19,Bangalore,PG-AVIONICS,Open,
454501011,MAT-RAFx-004,VND-0010,Elbit Systems India,6,Engine,6994128.5,41964771.0,EUR,2020-10-03,2021-05-15,Bangalore,PG-AVIONICS,Fully Delivered,PRICE_DEVIATION_HIGH
454501012,MAT-FAL8-003,VND-0007,Martin Baker Aircraft,6,Engine,2921533.84,17529203.04,EUR,2023-06-22,2023-09-24,Bordeaux,PG-AIRFRAME,Fully Delivered,
454501013,MAT-FAL8-003,VND-0001,Safran Aircraft Engines,9,Engine,2957858.19,26620723.71,EUR,2020-10-09,2021-01-21,Bordeaux,PG-MRO,Fully Delivered,
454501014,MAT-FAL8-005,VND-0003,Tata Advanced Systems Ltd,10,Interior,4054439.98,40544399.8,EUR,2023-03-10,2023-04-26,Merignac,PG-ENGINE,Fully Delivered,
454501015,MAT-MRO-004,VND-0008,Pratt & Whitney,41,MRO,96838.28,3970369.48,EUR,2021-10-10,2022-04-07,Nagpur,PG-AVIONICS,Fully Delivered,
454501016,MAT-RAFx-007,VND-0014,GE Aviation,4,Structure,216733.69,866934.76,EUR,2019-04-18,2019-08-17,Nagpur,PG-AVIONICS,Cancelled,
454501017,MAT-RAFx-001,VND-0009,MBDA,7,Airframe,4090739.62,28635177.34,EUR,2022-10-20,2023-07-19,Hyderabad,PG-AIRFRAME,Blocked,
454501018,MAT-MRO-002,VND-0012,Bharat Electronics Ltd,19,MRO,43.43,825.17,EUR,2024-03-05,2024-07-12,Merignac,PG-AVIONICS,Fully Delivered,
454501019,MAT-FAL8-001,VND-0013,Collins Aerospace,10,Airframe,10056100.26,100561002.6,EUR,2019-04-21,2019-10-23,Bordeaux,PG-MRO,Fully Delivered,
454501020,MAT-MRO-001,VND-0005,Hindustan Aeronautics Ltd,10,MRO,112806.38,1128063.8,EUR,2023-07-06,2023-11-13,Bangalore,PG-AIRFRAME,Fully Delivered,PRICE_DEVIATION_HIGH
454501021,MAT-RAFx-005,VND-0007,Martin Baker Aircraft,7,Avionics,4217716.09,29524012.63,EUR,2019-12-11,2020-02-07,Bordeaux,PG-AIRFRAME,Open,
454501022,MAT-RAFx-004,VND-0009,MBDA,6,Engine,5582185.3,33493111.8,EUR,2019-11-01,2020-10-17,Merignac,PG-AVIONICS,Fully Delivered,
454501023,MAT-FAL8-003,VND-0008,Pratt & Whitney,5,Engine,2884216.88,14421084.4,EUR,2024-05-08,2024-09-03,Merignac,PG-MRO,Fully Delivered,
454501024,MAT-FAL8-003,VND-0005,Hindustan Aeronautics Ltd,8,Engine,2740560.73,21924485.84,EUR,2019-09-03,2019-12-01,Bangalore,PG-AVIONICS,Open,
454501025,MAT-RAFx-001,VND-0010,Elbit Systems India,10,Airframe,4527498.75,45274987.5,EUR,2021-09-09,2022-02-26,Bangalore,PG-AVIONICS,Fully Delivered,
454501026,MAT-FAL8-003,VND-0008,Pratt & Whitney,7,Engine,2709666.78,18967667.46,EUR,2019-09-14,2019-12-03,Bangalore,PG-AVIONICS,Partially Delivered,
454501027,MAT-FAL8-003,VND-0014,GE Aviation,1,Engine,2752420.85,2752420.85,EUR,2023-08-02,2024-06-01,Merignac,PG-SAFETY,Fully Delivered,
454501028,MAT-MRO-004,VND-0009,MBDA,46,MRO,96693.14,4447884.44,EUR,2022-08-27,2022-11-28,Merignac,PG-AVIONICS,Fully Delivered,
454501029,MAT-MRO-005,VND-0012,Bharat Electronics Ltd,3,MRO,170357.59,511072.77,EUR,2021-07-04,2022-01-10,Bordeaux,PG-AVIONICS,Open,
454501030,MAT-RAFx-003,VND-0009,MBDA,5,Landing Gear,1003420.42,5017102.1,EUR,2019-03-13,2019-05-25,Nagpur,PG-SAFETY,Blocked,
454501031,MAT-RAFx-006,VND-0007,Martin Baker Aircraft,1,Avionics,3551015.55,3551015.55,EUR,2019-04-05,2020-01-25,Bangalore,PG-MRO,Cancelled,
454501032,MAT-RAFx-005,VND-0010,Elbit Systems India,8,Avionics,4227986.58,33823892.64,EUR,2021-12-06,2022-07-04,Merignac,PG-AIRFRAME,Fully Delivered,
454501033,MAT-RAFx-008,VND-0001,Safran Aircraft Engines,4,Fuel System,358213.37,1432853.48,EUR,2023-10-20,2024-03-08,Bordeaux,PG-SAFETY,Blocked,
454501034,MAT-FAL8-002,VND-0005,Hindustan Aeronautics Ltd,3,Airframe,331730.15,995190.45,EUR,2021-05-14,2021-07-21,Bordeaux,PG-MRO,Fully Delivered,
454501035,MAT-FAL8-005,VND-0002,Thales Group,5,Interior,4318625.25,21593126.25,EUR,2024-04-09,2024-07-21,Nagpur,PG-AVIONICS,Fully Delivered,
454501036,MAT-FAL8-002,VND-0010,Elbit Systems India,9,Airframe,325373.17,2928358.53,EUR,2021-05-09,2021-08-25,Hyderabad,PG-AIRFRAME,Partially Delivered,
454501037,MAT-MRO-005,VND-0004,Dassault Reliance Aerospace,2,MRO,178195.71,356391.42,EUR,2021-12-24,2022-03-20,Nagpur,PG-AIRFRAME,Fully Delivered,
454501038,MAT-FAL8-002,VND-0015,Honeywell Aerospace India,6,Airframe,334237.23,2005423.38,EUR,2019-10-27,2020-03-20,Bordeaux,PG-MRO,Partially Delivered,
454501039,MAT-RAFx-004,VND-0013,Collins Aerospace,2,Engine,5214643.61,10429287.22,EUR,2023-01-31,2023-08-05,Merignac,PG-SAFETY,Fully Delivered,
454501040,MAT-FAL8-002,VND-0012,Bharat Electronics Ltd,10,Airframe,338708.4,3387084.0,EUR,2022-02-03,2022-07-21,Bordeaux,PG-ENGINE,Fully Delivered,
454501041,MAT-FAL8-003,VND-0003,Tata Advanced Systems Ltd,6,Engine,2937126.08,17622756.48,EUR,2022-10-20,2023-08-18,Hyderabad,PG-MRO,Fully Delivered,
454501042,MAT-MRO-004,VND-0003,Tata Advanced Systems Ltd,17,MRO,84779.8,1441256.6,EUR,2021-11-17,2022-03-06,Bangalore,PG-ENGINE,Fully Delivered,
454501043,MAT-RAFx-002,VND-0015,Honeywell Aerospace India,6,Airframe,1859760.7,11158564.2,EUR,2020-05-25,2021-05-01,Hyderabad,PG-ENGINE,Partially Delivered,
454501044,MAT-FAL8-005,VND-0009,MBDA,5,Interior,4049353.04,20246765.2,EUR,2021-05-26,2022-03-18,Bordeaux,PG-ENGINE,Blocked,
454501045,MAT-RAFx-003,VND-0005,Hindustan Aeronautics Ltd,7,Landing Gear,991127.92,6937895.44,EUR,2023-09-28,2023-12-13,Bordeaux,PG-AIRFRAME,Fully Delivered,
454501046,MAT-RAFx-006,VND-0010,Elbit Systems India,1,Avionics,3454074.39,3454074.39,EUR,2020-08-08,2021-06-17,Merignac,PG-MRO,Cancelled,
454501047,MAT-MRO-002,VND-0015,Honeywell Aerospace India,47,MRO,42.38,1991.86,EUR,2021-10-16,2022-08-05,Bangalore,PG-AIRFRAME,Fully Delivered,
454501048,MAT-FAL8-003,VND-0001,Safran Aircraft Engines,10,Engine,2661202.43,26612024.3,EUR,2023-08-30,2023-10-02,Nagpur,PG-AVIONICS,Fully Delivered,
454501049,MAT-MRO-002,VND-0011,Dynamatic Technologies,39,MRO,41.7,1626.3,EUR,2021-07-07,2021-10-31,Bangalore,PG-AVIONICS,Fully Delivered,
454501050,MAT-RAFx-006,VND-0002,Thales Group,6,Avionics,3900930.09,23405580.54,EUR,2021-11-18,2022-06-16,Hyderabad,PG-AVIONICS,Blocked,
454501051,MAT-FAL8-002,VND-0002,Thales Group,6,Airframe,341199.11,2047194.66,EUR,2020-05-26,2021-03-28,Nagpur,PG-ENGINE,Cancelled,
454501052,MAT-MRO-001,VND-0005,Hindustan Aeronautics Ltd,17,MRO,71556.79,1216465.43,EUR,2023-02-20,2024-02-08,Nagpur,PG-SAFETY,Fully Delivered,
454501053,MAT-RAFx-002,VND-0015,Honeywell Aerospace India,8,Airframe,2540022.94,20320183.52,EUR,2023-10-04,2024-07-09,Nagpur,PG-ENGINE,Open,PRICE_DEVIATION_HIGH
454501054,MAT-RAFx-004,VND-0001,Safran Aircraft Engines,6,Engine,5843372.72,35060236.32,EUR,2020-01-17,2020-09-08,Hyderabad,PG-AVIONICS,Partially Delivered,
454501055,MAT-RAFx-003,VND-0009,MBDA,9,Landing Gear,1443341.33,12990071.97,EUR,2021-04-21,2021-07-23,Nagpur,PG-AVIONICS,Cancelled,PRICE_DEVIATION_HIGH
454501056,MAT-MRO-001,VND-0007,Martin Baker Aircraft,24,MRO,72591.42,1742194.08,EUR,2021-05-27,2021-09-27,Hyderabad,PG-MRO,Fully Delivered,
454501057,MAT-RAFx-006,VND-0003,Tata Advanced Systems Ltd,6,Avionics,3846277.92,23077667.52,EUR,2019-01-12,2019-08-13,Merignac,PG-AVIONICS,Cancelled,
454501058,MAT-RAFx-010,VND-0001,Safran Aircraft Engines,3,Avionics,609538.96,1828616.88,EUR,2023-03-04,2023-09-19,Bordeaux,PG-MRO,Cancelled,
454501059,MAT-RAFx-009,VND-0002,Thales Group,7,Safety,778635.67,5450449.69,EUR,2021-10-11,2022-01-14,Hyderabad,PG-SAFETY,Partially Delivered,
454501060,MAT-FAL8-003,VND-0003,Tata Advanced Systems Ltd,2,Engine,3005040.01,6010080.02,EUR,2023-06-12,2023-07-22,Merignac,PG-AVIONICS,Open,
