OpportunityId,AccountId,AccountName,OpportunityName,Product,Quantity,Amount_EUR,Stage,Probability,CloseDate,CreatedDate,SalesRep,LeadSource,CycleLength_Days,Anomaly,Region
OPP00738,ACC0005,Hellenic Air Force,Falcon 10X — Greece (4 units),Falcon 10X,4,314604932.51,Proposal,50,2023-06-07,2020-08-10,Antoine Morel,Referral,,,Europe
OPP00739,ACC0004,UAE Air Force,Rafale F3-R — UAE (12 units),Rafale F3-R,12,961327141.33,Negotiation,75,2017-04-17,2017-01-09,Jean-Pierre Martin,Government RFP,,,Middle East
OPP00740,ACC0016,Reliance Defence,Spare Parts Package — Qatar (9 units),Spare Parts Package,9,20134448.16,Closed Won,100,2025-09-30,2022-06-26,Jean-Pierre Martin,Air Show,1192.0,,Middle East
OPP00741,ACC0011,Thales Group,Upgrade EW Suite — India (1 units),Upgrade EW Suite,1,8942173.26,Closed Won,100,2024-03-20,2021-12-29,Isabelle Bernard,Diplomatic Channel,812.0,,Asia
OPP00742,ACC0003,Armée de l'Air française,MRO Contract Rafale — France (7 units),MRO Contract Rafale,7,31610459.69,Qualification,25,2019-06-02,2017-02-04,Sophie Leclerc,Direct Contact,,,Europe
OPP00743,ACC0022,Lockheed Martin India,Rafale F3-R — Egypt (4 units),Rafale F3-R,4,386259600.09,Closed Won,100,2024-05-17,2020-02-26,Marc Dupont,Government RFP,1542.0,,Africa
OPP00744,ACC0020,Rolls-Royce India,Rafale F4 — Germany (10 units),Rafale F4,10,985692419.08,Qualification,25,2022-06-30,2019-06-25,Marc Dupont,Air Show,,,Europe
OPP00745,ACC0018,Honeywell India,Falcon 10X — Croatia (8 units),Falcon 10X,8,672811366.22,Qualification,25,2025-02-21,2023-10-19,Isabelle Bernard,Air Show,,,Europe
OPP00746,ACC0011,Thales Group,Falcon 10X — India (10 units),Falcon 10X,10,750073268.72,Negotiation,75,2022-11-10,2018-11-30,Antoine Morel,Diplomatic Channel,,,Asia
OPP00747,ACC0010,Safran Group,Offset Industrial Package — Germany (3 units),Offset Industrial Package,3,39132368.44,Closed Won,100,2019-05-26,2018-06-10,Marc Dupont,Diplomatic Channel,350.0,,Europe
OPP00748,ACC0030,Kuwait Air Force,Falcon 6X — Germany (9 units),Falcon 6X,9,432811212.26,Qualification,25,2024-02-15,2020-01-29,Jean-Pierre Martin,Diplomatic Channel,,,Europe
OPP00749,ACC0022,Lockheed Martin India,Offset Industrial Package — Egypt (5 units),Offset Industrial Package,5,79065307.96,Prospecting,10,2024-09-24,2022-02-03,Jean-Pierre Martin,Referral,,,Africa
OPP00750,ACC0014,HAL (Hindustan Aeronautics),Spare Parts Package — UAE (7 units),Spare Parts Package,7,13050949.5,Negotiation,75,2025-01-31,2022-10-24,Antoine Morel,Air Show,,,Middle East
OPP00751,ACC0020,Rolls-Royce India,Falcon 6X — Germany (1 units),Falcon 6X,1,42002095.91,Negotiation,75,2023-09-24,2021-09-17,Jean-Pierre Martin,Direct Contact,,,Europe
OPP00752,ACC0015,MBDA India,Falcon 6X — Greece (6 units),Falcon 6X,6,236126521.02,Closed Won,100,2027-10-18,2023-06-01,Sophie Leclerc,Direct Contact,1600.0,,Europe
OPP00753,ACC0010,Safran Group,Rafale F4 — Germany (4 units),Rafale F4,4,345443957.22,Proposal,50,2024-06-13,2020-09-10,Jean-Pierre Martin,Air Show,,,Europe
OPP00754,ACC0022,Lockheed Martin India,Training Program — Egypt (7 units),Training Program,7,22940772.17,Closed Won,100,2025-10-07,2023-08-25,Marc Dupont,Government RFP,774.0,,Africa
OPP00755,ACC0017,GE Aviation India,Rafale F4 — Indonesia (8 units),Rafale F4,8,700345900.47,Closed Won,100,2025-09-03,2020-10-27,Marc Dupont,Diplomatic Channel,1772.0,,Asia
OPP00756,ACC0027,Swiss Air Force,Falcon 6X — Indonesia (2 units),Falcon 6X,2,97445235.74,Proposal,50,2024-09-23,2023-12-13,Isabelle Bernard,Diplomatic Channel,,,Asia
OPP00757,ACC0019,Collins Aerospace India,Rafale F4 — Spain (2 units),Rafale F4,2,217047957.99,Proposal,50,2021-07-05,2017-05-17,Jean-Pierre Martin,Government RFP,,,Europe
OPP00758,ACC0011,Thales Group,Rafale F3-R — India (8 units),Rafale F3-R,8,623834387.31,Negotiation,75,2024-06-18,2023-11-07,Jean-Pierre Martin,Air Show,,,Asia
OPP00759,ACC0020,Rolls-Royce India,Upgrade EW Suite — Germany (1 units),Upgrade EW Suite,1,7507800.25,Proposal,50,2024-12-26,2021-04-12,Isabelle Bernard,Government RFP,,,Europe
OPP00760,ACC0025,Malaysian RMAF,Offset Industrial Package — Greece (11 units),Offset Industrial Package,11,171138403.74,Proposal,50,2026-10-16,2022-02-01,Isabelle Bernard,Diplomatic Channel,,,Europe
OPP00761,ACC0012,Dassault Reliance Aerospace,Offset Industrial Package — Egypt (2 units),Offset Industrial Package,2,28556548.27,Negotiation,75,2019-05-19,2017-04-17,Antoine Morel,Government RFP,,,Africa
OPP00762,ACC0023,Egyptian Air Force,Rafale F4 — France (2 units),Rafale F4,2,162200449.19,Negotiation,75,2019-02-02,2017-10-04,Antoine Morel,Government RFP,,,Europe
OPP00763,ACC0009,Airbus Group,Upgrade EW Suite — Spain (5 units),Upgrade EW Suite,5,38264694.58,Closed Won,100,2025-02-19,2022-05-26,Sophie Leclerc,Government RFP,1000.0,,Europe
OPP00764,ACC0006,Qatar Emiri Air Force,Falcon 8X — Qatar (1 units),Falcon 8X,1,52088841.29,Negotiation,75,2023-08-14,2020-06-30,Marc Dupont,Referral,,,Middle East
OPP00765,ACC0001,Indian Air Force,Offset Industrial Package — India (9 units),Offset Industrial Package,9,146157574.41,Negotiation,75,2022-04-13,2018-08-27,Marc Dupont,Referral,,,Asia
OPP00766,ACC0022,Lockheed Martin India,MRO Contract Rafale — Egypt (1 units),MRO Contract Rafale,1,5026520.88,Prospecting,10,2021-09-17,2018-08-16,Antoine Morel,Air Show,,,Africa
OPP00767,ACC0018,Honeywell India,Spare Parts Package — Croatia (6 units),Spare Parts Package,6,10903465.67,Negotiation,75,2020-08-15,2019-04-01,Jean-Pierre Martin,Referral,,,Europe
OPP00768,ACC0026,Singapore Air Force,Falcon 6X — Qatar (11 units),Falcon 6X,11,491395171.4,Negotiation,75,2024-05-06,2022-03-30,Antoine Morel,Diplomatic Channel,,,Middle East
OPP00769,ACC0024,Royal Saudi Air Force,MRO Contract Rafale — UAE (10 units),MRO Contract Rafale,10,46994473.87,Qualification,25,2023-06-25,2020-09-08,Jean-Pierre Martin,Direct Contact,,,Middle East
OPP00770,ACC0018,Honeywell India,Falcon 6X — Croatia (1 units),Falcon 6X,1,46873355.18,Negotiation,75,2021-01-09,2019-08-02,Sophie Leclerc,Direct Contact,,,Europe
OPP00771,ACC0006,Qatar Emiri Air Force,MRO Contract Rafale — Qatar (12 units),MRO Contract Rafale,12,57766412.46,Qualification,25,2021-10-09,2021-06-28,Marc Dupont,Air Show,,,Middle East
OPP00772,ACC0010,Safran Group,Rafale F4 — Germany (6 units),Rafale F4,6,489633007.67,Qualification,25,2021-01-02,2018-04-17,Sophie Leclerc,Diplomatic Channel,,,Europe
OPP00773,ACC0025,Malaysian RMAF,MRO Contract Rafale — Greece (1 units),MRO Contract Rafale,1,5712963.91,Qualification,25,2020-06-15,2019-03-27,Sophie Leclerc,Referral,,,Europe
OPP00774,ACC0019,Collins Aerospace India,Falcon 8X — Spain (6 units),Falcon 8X,6,397533691.85,Qualification,25,2020-02-16,2019-10-05,Sophie Leclerc,Referral,,,Europe
OPP00775,ACC0020,Rolls-Royce India,Rafale F4 — Germany (1 units),Rafale F4,1,104446203.48,Proposal,50,2023-03-15,2018-07-17,Jean-Pierre Martin,Referral,,,Europe
OPP00776,ACC0004,UAE Air Force,Falcon 6X — UAE (5 units),Falcon 6X,5,222043748.3,Closed Won,100,2025-02-05,2021-02-23,Sophie Leclerc,Diplomatic Channel,1443.0,,Middle East
OPP00777,ACC0015,MBDA India,Offset Industrial Package — Greece (7 units),Offset Industrial Package,7,116919216.85,Qualification,25,2018-09-17,2017-09-25,Sophie Leclerc,Government RFP,,,Europe
OPP00778,ACC0010,Safran Group,Upgrade EW Suite — Germany (7 units),Upgrade EW Suite,7,59265145.46,Negotiation,75,2024-05-18,2020-07-26,Sophie Leclerc,Air Show,,,Europe
OPP00779,ACC0003,Armée de l'Air française,Offset Industrial Package — France (10 units),Offset Industrial Package,10,136009597.39,Proposal,50,2024-02-01,2023-01-03,Marc Dupont,Government RFP,,,Europe
OPP00780,ACC0011,Thales Group,Rafale F3-R — India (11 units),Rafale F3-R,11,1077796740.26,Closed Won,100,2021-12-09,2018-06-02,Isabelle Bernard,Government RFP,1286.0,,Asia
OPP00781,ACC0010,Safran Group,Rafale F4 — Germany (8 units),Rafale F4,8,826347366.06,Prospecting,10,2026-12-29,2023-11-24,Isabelle Bernard,Diplomatic Channel,,,Europe
OPP00782,ACC0020,Rolls-Royce India,MRO Contract Rafale — Germany (8 units),MRO Contract Rafale,8,40226708.39,Proposal,50,2021-05-08,2019-01-04,Antoine Morel,Direct Contact,,,Europe
OPP00783,ACC0029,Finnish Air Force,Training Program — Spain (8 units),Training Program,8,22332015.3,Negotiation,75,2026-03-06,2021-07-01,Antoine Morel,Air Show,,,Europe
OPP00784,ACC0025,Malaysian RMAF,Falcon 6X — Greece (4 units),Falcon 6X,4,201323769.76,Closed Won,100,2024-07-14,2022-01-26,Sophie Leclerc,Referral,900.0,,Europe
OPP00785,ACC0021,Boeing India,Spare Parts Package — India (7 units),Spare Parts Package,7,14299755.62,Proposal,50,2021-12-01,2021-03-13,Sophie Leclerc,Air Show,,,Asia
OPP00786,ACC0022,Lockheed Martin India,Falcon 10X — Egypt (8 units),Falcon 10X,8,603387729.7,Negotiation,75,2022-06-08,2019-08-01,Antoine Morel,Diplomatic Channel,,,Africa
OPP00787,ACC0011,Thales Group,MRO Contract Rafale — India (7 units),MRO Contract Rafale,7,34487087.63,Proposal,50,2026-08-10,2021-11-07,Isabelle Bernard,Referral,,,Asia
OPP00788,ACC0001,Indian Air Force,Falcon 10X — India (7 units),Falcon 10X,7,450143115.95,Qualification,25,2025-10-26,2021-12-15,Jean-Pierre Martin,Referral,,,Asia
OPP00789,ACC0007,Indonesian Air Force,Rafale F4 — Indonesia (5 units),Rafale F4,5,523820982.96,Negotiation,75,2023-06-09,2022-10-02,Marc Dupont,Government RFP,,,Asia
OPP00790,ACC0021,Boeing India,Rafale F4 — India (2 units),Rafale F4,2,165566874.6,Negotiation,75,2019-07-19,2017-06-06,Sophie Leclerc,Referral,,,Asia
OPP00791,ACC0011,Thales Group,Falcon 10X — India (5 units),Falcon 10X,5,402586276.49,Qualification,25,2023-09-18,2020-01-30,Sophie Leclerc,Diplomatic Channel,,,Asia
OPP00792,ACC0024,Royal Saudi Air Force,Falcon 10X — UAE (1 units),Falcon 10X,1,81076712.04,Closed Won,100,2024-10-18,2020-02-29,Isabelle Bernard,Direct Contact,1693.0,,Middle East
OPP00793,ACC0022,Lockheed Martin India,Offset Industrial Package — Egypt (11 units),Offset Industrial Package,11,140838590.66,Closed Lost,0,2023-10-31,2022-10-01,Isabelle Bernard,Government RFP,395.0,,Africa
OPP00794,ACC0002,Indian Navy,Falcon 6X — Egypt (12 units),Falcon 6X,12,580360206.2,Qualification,25,2025-11-10,2022-04-28,Antoine Morel,Direct Contact,,,Africa
OPP00795,ACC0014,HAL (Hindustan Aeronautics),Training Program — UAE (6 units),Training Program,6,19576340.4,Closed Won,100,2023-03-01,2020-07-06,Isabelle Bernard,Government RFP,968.0,,Middle East
OPP00796,ACC0013,Tata Advanced Systems,Training Program — France (8 units),Training Program,8,26541197.7,Proposal,50,2020-10-27,2017-05-04,Sophie Leclerc,Referral,,,Europe
OPP00797,ACC0005,Hellenic Air Force,Rafale F3-R — Greece (8 units),Rafale F3-R,8,787046699.15,Proposal,50,2023-07-29,2020-12-23,Isabelle Bernard,Direct Contact,,,Europe
OPP00798,ACC0013,Tata Advanced Systems,Upgrade EW Suite — France (5 units),Upgrade EW Suite,5,37912954.17,Negotiation,75,2017-09-08,2017-04-06,Sophie Leclerc,Government RFP,,,Europe
OPP00799,ACC0027,Swiss Air Force,MRO Contract Rafale — Indonesia (10 units),MRO Contract Rafale,10,51947589.61,Closed Lost,0,2027-03-24,2023-10-06,Isabelle Bernard,Direct Contact,1265.0,,Asia
OPP00800,ACC0011,Thales Group,Falcon 6X — India (7 units),Falcon 6X,7,273770523.95,Qualification,25,2022-03-10,2021-05-02,Marc Dupont,Diplomatic Channel,,,Asia
OPP00801,ACC0012,Dassault Reliance Aerospace,Training Program — Egypt (11 units),Training Program,11,36907963.57,Qualification,25,2022-01-28,2018-01-17,Antoine Morel,Government RFP,,,Africa
OPP00802,ACC0025,Malaysian RMAF,Rafale F3-R — Greece (12 units),Rafale F3-R,12,1113489907.64,Qualification,25,2017-12-08,2017-04-20,Isabelle Bernard,Referral,,,Europe
OPP00803,ACC0024,Royal Saudi Air Force,Falcon 6X — UAE (4 units),Falcon 6X,4,168719698.55,Prospecting,10,2023-06-13,2022-11-18,Marc Dupont,Diplomatic Channel,,,Middle East
OPP00804,ACC0018,Honeywell India,Rafale F3-R — Croatia (3 units),Rafale F3-R,3,255968537.7,Proposal,50,2022-06-22,2021-08-10,Sophie Leclerc,Diplomatic Channel,,,Europe
OPP00805,ACC0023,Egyptian Air Force,Spare Parts Package — France (8 units),Spare Parts Package,8,17167085.22,Closed Lost,0,2022-10-07,2021-05-13,Sophie Leclerc,Government RFP,512.0,,Europe
OPP00806,ACC0007,Indonesian Air Force,Falcon 10X — Indonesia (7 units),Falcon 10X,7,575068636.25,Qualification,25,2025-10-17,2022-04-29,Marc Dupont,Diplomatic Channel,,,Asia
OPP00807,ACC0014,HAL (Hindustan Aeronautics),Falcon 6X — UAE (9 units),Falcon 6X,9,431337803.75,Proposal,50,2022-06-08,2022-02-23,Sophie Leclerc,Direct Contact,,,Middle East
OPP00808,ACC0024,Royal Saudi Air Force,Rafale F4 — UAE (7 units),Rafale F4,7,685917295.6,Negotiation,75,2023-03-17,2019-10-09,Isabelle Bernard,Direct Contact,,,Middle East
OPP00809,ACC0002,Indian Navy,Training Program — Egypt (10 units),Training Program,10,25851763.11,Proposal,50,2020-10-29,2018-01-09,Marc Dupont,Referral,,,Africa
OPP00810,ACC0001,Indian Air Force,Spare Parts Package — India (10 units),Spare Parts Package,10,21940577.63,Proposal,50,2020-03-20,2018-12-19,Antoine Morel,Direct Contact,,,Asia
OPP00811,ACC0008,Croatian Air Force,Training Program — Croatia (7 units),Training Program,7,23588248.5,Closed Won,100,2019-11-03,2019-01-22,Isabelle Bernard,Air Show,285.0,,Europe
OPP00812,ACC0004,UAE Air Force,Falcon 6X — UAE (3 units),Falcon 6X,3,125837939.22,Proposal,50,2023-08-26,2023-01-12,Sophie Leclerc,Direct Contact,,,Middle East
OPP00813,ACC0011,Thales Group,Spare Parts Package — India (9 units),Spare Parts Package,9,15954645.37,Prospecting,10,2021-12-21,2021-02-19,Antoine Morel,Referral,,,Asia
OPP00814,ACC0027,Swiss Air Force,Spare Parts Package — Indonesia (8 units),Spare Parts Package,8,14391227.71,Negotiation,75,2022-03-01,2019-04-30,Jean-Pierre Martin,Air Show,,,Asia
OPP00815,ACC0005,Hellenic Air Force,Training Program — Greece (7 units),Training Program,7,20015043.61,Closed Won,100,2023-12-13,2021-06-24,Jean-Pierre Martin,Air Show,902.0,,Europe
OPP00816,ACC0003,Armée de l'Air française,Falcon 10X — France (2 units),Falcon 10X,2,159409482.23,Proposal,50,2022-12-23,2018-07-14,Isabelle Bernard,Direct Contact,,,Europe
OPP00817,ACC0029,Finnish Air Force,Training Program — Spain (2 units),Training Program,2,5248587.53,Closed Won,100,2022-06-02,2019-09-20,Sophie Leclerc,Direct Contact,986.0,,Europe
OPP00818,ACC0030,Kuwait Air Force,Falcon 10X — Germany (3 units),Falcon 10X,3,202764763.96,Negotiation,75,2018-06-10,2017-03-15,Marc Dupont,Air Show,,,Europe
OPP00819,ACC0011,Thales Group,Upgrade EW Suite — India (12 units),Upgrade EW Suite,12,92856465.66,Closed Won,100,2018-03-06,2017-11-14,Marc Dupont,Government RFP,112.0,,Asia
OPP00820,ACC0030,Kuwait Air Force,Training Program — Germany (6 units),Training Program,6,16260877.24,Closed Won,100,2020-08-14,2017-05-22,Sophie Leclerc,Direct Contact,1180.0,,Europe
OPP00821,ACC0027,Swiss Air Force,Rafale F3-R — Indonesia (11 units),Rafale F3-R,11,1082519012.3,Proposal,50,2020-02-17,2018-02-26,Isabelle Bernard,Air Show,,,Asia
OPP00822,ACC0022,Lockheed Martin India,Offset Industrial Package — Egypt (1 units),Offset Industrial Package,1,12968991.13,Closed Won,100,2022-11-17,2021-03-26,Marc Dupont,Government RFP,601.0,,Africa
OPP00823,ACC0013,Tata Advanced Systems,Falcon 6X — France (2 units),Falcon 6X,2,76933037.97,Closed Lost,0,2019-06-14,2017-04-25,Sophie Leclerc,Air Show,780.0,,Europe
OPP00824,ACC0020,Rolls-Royce India,Falcon 6X — Germany (2 units),Falcon 6X,2,98016952.46,Closed Won,100,2019-05-18,2018-11-19,Isabelle Bernard,Diplomatic Channel,180.0,,Europe
OPP00825,ACC0019,Collins Aerospace India,Rafale F4 — Spain (6 units),Rafale F4,6,539678207.5,Negotiation,75,2022-05-30,2019-02-16,Isabelle Bernard,Direct Contact,,,Europe
OPP00826,ACC0014,HAL (Hindustan Aeronautics),Rafale F4 — UAE (4 units),Rafale F4,4,347370918.48,Proposal,50,2021-04-30,2020-12-31,Isabelle Bernard,Referral,,,Middle East
OPP00827,ACC0002,Indian Navy,Rafale F3-R — Egypt (7 units),Rafale F3-R,7,575713140.6,Prospecting,10,2024-04-14,2019-06-21,Marc Dupont,Diplomatic Channel,,,Africa
OPP00828,ACC0010,Safran Group,MRO Contract Rafale — Germany (1 units),MRO Contract Rafale,1,4350996.9,Proposal,50,2024-01-01,2019-06-15,Antoine Morel,Direct Contact,,,Europe
OPP00829,ACC0030,Kuwait Air Force,Rafale F4 — Germany (12 units),Rafale F4,12,1152374083.36,Qualification,25,2024-02-29,2023-05-21,Antoine Morel,Referral,,,Europe
OPP00830,ACC0013,Tata Advanced Systems,Spare Parts Package — France (11 units),Spare Parts Package,11,24802052.45,Proposal,50,2022-04-20,2018-06-29,Marc Dupont,Direct Contact,,,Europe
OPP00831,ACC0017,GE Aviation India,Rafale F4 — Indonesia (6 units),Rafale F4,6,487517944.51,Proposal,50,2026-09-03,2023-07-25,Sophie Leclerc,Diplomatic Channel,,,Asia
OPP00832,ACC0028,Belgian Air Force,Offset Industrial Package — Croatia (12 units),Offset Industrial Package,12,206372566.68,Prospecting,10,2024-02-10,2019-08-11,Jean-Pierre Martin,Referral,,,Europe
OPP00833,ACC0017,GE Aviation India,Falcon 6X — Indonesia (12 units),Falcon 6X,12,528416655.17,Negotiation,75,2020-04-24,2019-09-25,Sophie Leclerc,Referral,,,Asia
OPP00834,ACC0020,Rolls-Royce India,Training Program — Germany (5 units),Training Program,5,13659053.04,Qualification,25,2021-09-03,2021-03-20,Sophie Leclerc,Diplomatic Channel,,,Europe
OPP00835,ACC0009,Airbus Group,Training Program — Spain (12 units),Training Program,12,40075184.6,Proposal,50,2022-05-12,2018-07-04,Jean-Pierre Martin,Diplomatic Channel,,,Europe
OPP00836,ACC0003,Armée de l'Air française,Spare Parts Package — France (11 units),Spare Parts Package,11,24063889.57,Qualification,25,2021-08-15,2017-04-08,Marc Dupont,Referral,,,Europe
OPP00837,ACC0012,Dassault Reliance Aerospace,Falcon 6X — Egypt (4 units),Falcon 6X,4,182122834.61,Closed Won,100,2023-12-08,2019-10-15,Sophie Leclerc,Diplomatic Channel,1515.0,,Africa
OPP00838,ACC0017,GE Aviation India,Spare Parts Package — Indonesia (9 units),Spare Parts Package,9,17036839.75,Negotiation,75,2022-07-27,2021-12-17,Isabelle Bernard,Air Show,,,Asia
OPP00839,ACC0015,MBDA India,Falcon 6X — Greece (1 units),Falcon 6X,1,46813953.95,Closed Lost,0,2019-07-16,2018-08-03,Jean-Pierre Martin,Government RFP,347.0,,Europe
OPP00840,ACC0002,Indian Navy,Offset Industrial Package — Egypt (9 units),Offset Industrial Package,9,148414445.58,Qualification,25,2019-12-24,2019-04-18,Isabelle Bernard,Direct Contact,,,Africa
OPP00841,ACC0001,Indian Air Force,Falcon 10X — India (3 units),Falcon 10X,3,239962979.19,Proposal,50,2023-05-23,2019-10-01,Sophie Leclerc,Referral,,,Asia
OPP00842,ACC0003,Armée de l'Air française,Falcon 10X — France (10 units),Falcon 10X,10,738361018.28,Proposal,50,2023-11-20,2019-04-05,Isabelle Bernard,Air Show,,,Europe
OPP00843,ACC0025,Malaysian RMAF,MRO Contract Rafale — Greece (7 units),MRO Contract Rafale,7,33716033.63,Proposal,50,2025-05-11,2022-04-13,Antoine Morel,Direct Contact,,,Europe
OPP00844,ACC0019,Collins Aerospace India,Falcon 8X — Spain (8 units),Falcon 8X,8,410852795.11,Proposal,50,2021-12-28,2021-04-12,Marc Dupont,Diplomatic Channel,,,Europe
OPP00845,ACC0015,MBDA India,Upgrade EW Suite — Greece (3 units),Upgrade EW Suite,3,24380535.39,Proposal,50,2021-10-25,2018-12-21,Marc Dupont,Direct Contact,,,Europe
OPP00846,ACC0003,Armée de l'Air française,Falcon 10X — France (7 units),Falcon 10X,7,534787380.9,Prospecting,10,2023-05-28,2022-05-24,Isabelle Bernard,Government RFP,,,Europe
OPP00847,ACC0007,Indonesian Air Force,Falcon 8X — Indonesia (4 units),Falcon 8X,4,204300999.65,Closed Won,100,2024-12-16,2022-08-13,Isabelle Bernard,Direct Contact,856.0,,Asia
OPP00848,ACC0020,Rolls-Royce India,Spare Parts Package — Germany (7 units),Spare Parts Package,7,15976069.07,Proposal,50,2023-02-27,2021-03-09,Antoine Morel,Air Show,,,Europe
OPP00849,ACC0030,Kuwait Air Force,Spare Parts Package — Germany (1 units),Spare Parts Package,1,2295483.48,Proposal,50,2021-10-24,2018-05-25,Sophie Leclerc,Government RFP,,,Europe
OPP00850,ACC0015,MBDA India,Spare Parts Package — Greece (5 units),Spare Parts Package,5,10813811.14,Negotiation,75,2023-11-23,2020-11-28,Marc Dupont,Air Show,,,Europe
OPP00851,ACC0004,UAE Air Force,Spare Parts Package — UAE (7 units),Spare Parts Package,7,14989789.66,Negotiation,75,2024-07-10,2019-09-20,Marc Dupont,Air Show,,,Middle East
OPP00852,ACC0024,Royal Saudi Air Force,Falcon 8X — UAE (5 units),Falcon 8X,5,309489207.2,Proposal,50,2022-04-11,2018-08-27,Antoine Morel,Government RFP,,,Middle East
